UserID,NewUser,Username,Email,Gender,Age,Height,Weight,ActivityLevel,GoalID,DietPreferenceID,RegionID,AllergenID
28574,False,Daniel Gonzalez,daniel.gonzalez@example.com,Other,29,153,146,Active,10,9,6,9
28575,False,Frank Miller,frank.miller@hotmail.com,Female,39,180,92,Active,8,4,6,10
28576,False,Sharon Sanchez,sharon.sanchez@example.com,Male,39,171,90,Sedentary,4,1,6,1
28577,True,Rachel Clark,rachel.clark@gmail.com,Other,22,165,133,Active,6,1,8,8
28578,True,Larry Jackson,larry.jackson@gmail.com,Female,46,183,61,Active,7,2,4,6
28579,False,James Taylor,james.taylor@example.com,Female,31,155,93,Active,3,5,1,2
28580,True,Kenneth Taylor,kenneth.taylor@gmail.com,Female,24,166,133,Moderately Active,4,3,4,10
28581,False,Jonathan Thompson,jonathan.thompson@hotmail.com,Male,66,153,111,Very Active,3,8,1,6
28582,False,Sandra Carter,sandra.carter@hotmail.com,Other,18,171,119,Sedentary,5,5,6,9
28583,False,Edward Green,edward.green@gmail.com,Other,38,175,60,Moderately Active,3,4,3,6
28584,True,Kenneth Lopez,kenneth.lopez@hotmail.com,Male,18,160,128,Very Active,1,4,1,8
28585,False,Emma Roberts,emma.roberts@gmail.com,Female,64,168,131,Sedentary,5,10,2,7
28586,False,Michelle Mitchell,michelle.mitchell@gmail.com,Male,56,170,139,Very Active,3,8,9,2
28587,False,Emma White,emma.white@gmail.com,Male,36,178,129,Active,4,7,2,10
28588,False,John Martin,john.martin@hotmail.com,Male,47,193,96,Very Active,1,6,3,2
28589,True,Kathleen Anderson,kathleen.anderson@yahoo.com,Female,66,153,122,Sedentary,6,9,3,9
28590,False,Gregory Harris,gregory.harris@gmail.com,Male,50,162,112,Sedentary,2,3,10,2
28591,False,John Garcia,john.garcia@example.com,Female,47,178,105,Moderately Active,6,2,10,7
28592,False,Thomas Smith,thomas.smith@example.com,Male,52,166,126,Sedentary,4,7,8,7
28593,True,Gregory Lewis,gregory.lewis@hotmail.com,Other,66,160,114,Sedentary,7,9,7,9
28594,True,Margaret Ramirez,margaret.ramirez@example.com,Female,40,157,75,Moderately Active,4,2,4,1
28595,False,Kathleen Walker,kathleen.walker@gmail.com,Other,33,185,110,Sedentary,10,1,9,2
28596,False,Karen Thomas,karen.thomas@yahoo.com,Male,29,164,134,Sedentary,5,8,9,8
28597,False,Gregory Williams,gregory.williams@gmail.com,Female,54,154,58,Moderately Active,9,2,7,6
28598,True,Sharon Campbell,sharon.campbell@example.com,Female,55,187,50,Active,8,7,1,10
28599,True,Sandra Campbell,sandra.campbell@example.com,Female,52,192,143,Active,5,7,8,1
28600,False,Anthony Jones,anthony.jones@gmail.com,Female,43,177,60,Sedentary,3,8,5,1
28601,False,Nicole Miller,nicole.miller@gmail.com,Other,33,176,113,Active,10,6,9,10
28602,False,Janet Gonzalez,janet.gonzalez@example.com,Other,29,154,100,Very Active,3,8,6,3
28603,False,Elizabeth Thomas,elizabeth.thomas@hotmail.com,Male,27,155,116,Active,4,8,7,1
28604,True,Carol King,carol.king@example.com,Female,47,197,124,Very Active,8,2,1,10
28605,True,Janet Flores,janet.flores@hotmail.com,Other,38,165,99,Active,5,7,8,8
28606,False,Charles Green,charles.green@example.com,Male,64,152,131,Active,9,6,4,2
28607,True,George Allen,george.allen@hotmail.com,Male,36,180,120,Sedentary,6,3,2,7
28608,False,Kimberly Nelson,kimberly.nelson@hotmail.com,Other,29,171,75,Sedentary,9,9,3,2
28609,False,Helen Jones,helen.jones@yahoo.com,Male,40,166,85,Sedentary,1,4,1,4
28610,False,Melissa Carter,melissa.carter@yahoo.com,Other,18,157,142,Sedentary,9,7,9,5
28611,False,Benjamin Scott,benjamin.scott@gmail.com,Female,50,178,139,Moderately Active,4,6,9,5
28612,False,George Hall,george.hall@example.com,Female,31,198,135,Moderately Active,7,6,8,1
28613,True,Patricia Mitchell,patricia.mitchell@yahoo.com,Other,40,171,107,Very Active,9,4,1,3
28614,True,Emma Gonzalez,emma.gonzalez@example.com,Other,29,179,148,Active,3,9,6,3
28615,True,Alexander Lewis,alexander.lewis@yahoo.com,Other,59,150,111,Moderately Active,5,1,3,8
28616,False,Michelle Wright,michelle.wright@example.com,Other,44,173,122,Sedentary,6,9,3,10
28617,False,Gary Anderson,gary.anderson@yahoo.com,Male,63,194,56,Moderately Active,4,8,7,2
28618,True,Amanda Nelson,amanda.nelson@gmail.com,Female,64,160,116,Moderately Active,4,7,6,8
28619,True,Anthony Smith,anthony.smith@gmail.com,Male,59,186,92,Moderately Active,1,6,1,1
28620,False,Frank Brown,frank.brown@hotmail.com,Other,60,192,99,Active,3,5,1,7
28621,True,Ruth Jones,ruth.jones@gmail.com,Other,26,185,75,Active,7,2,3,1
28622,True,Ronald Smith,ronald.smith@example.com,Female,55,152,84,Sedentary,6,2,10,8
28623,False,Linda Ramirez,linda.ramirez@yahoo.com,Female,59,160,89,Active,5,9,9,7
28624,True,Robert Lee,robert.lee@example.com,Male,68,158,114,Very Active,9,5,7,10
28625,True,James Garcia,james.garcia@hotmail.com,Other,69,194,91,Sedentary,2,1,8,5
28626,False,Joshua Carter,joshua.carter@gmail.com,Male,67,182,54,Moderately Active,10,5,3,10
28627,False,William Allen,william.allen@example.com,Female,58,191,122,Moderately Active,8,8,8,4
28628,True,Matthew Brown,matthew.brown@hotmail.com,Male,46,165,51,Very Active,10,8,8,4
28629,False,Stephen Thomas,stephen.thomas@gmail.com,Male,39,173,76,Active,4,2,1,2
28630,True,Gregory Garcia,gregory.garcia@gmail.com,Female,48,173,62,Moderately Active,2,10,5,4
28631,False,Dennis Lee,dennis.lee@example.com,Other,61,197,58,Active,5,3,10,6
28632,True,Kevin Taylor,kevin.taylor@gmail.com,Other,68,181,70,Sedentary,9,1,5,2
28633,False,Patricia Jones,patricia.jones@gmail.com,Female,24,156,91,Very Active,6,4,9,8
28634,False,Debra Jones,debra.jones@gmail.com,Female,40,179,73,Moderately Active,8,6,7,5
28635,True,Mark Rivera,mark.rivera@hotmail.com,Other,28,168,118,Very Active,6,1,4,6
28636,True,Jack Allen,jack.allen@hotmail.com,Other,25,195,144,Sedentary,8,1,6,5
28637,True,Sarah Jackson,sarah.jackson@hotmail.com,Male,57,160,50,Very Active,3,3,4,1
28638,True,Catherine Jackson,catherine.jackson@example.com,Male,23,177,58,Moderately Active,2,8,9,8
28639,True,Laura Flores,laura.flores@example.com,Female,65,177,54,Very Active,8,4,5,6
28640,False,Samantha Hall,samantha.hall@example.com,Other,34,190,112,Sedentary,6,3,5,5
28641,False,Larry Brown,larry.brown@yahoo.com,Male,32,155,106,Active,3,4,2,3
28642,False,Betty Ramirez,betty.ramirez@hotmail.com,Female,21,183,54,Active,8,5,6,9
28643,True,Joseph Sanchez,joseph.sanchez@gmail.com,Other,50,167,133,Moderately Active,10,5,5,8
28644,False,Laura Johnson,laura.johnson@example.com,Other,22,184,134,Moderately Active,1,2,5,9
28645,True,Alexander Hall,alexander.hall@hotmail.com,Female,64,196,84,Sedentary,5,2,1,7
28646,True,Dennis Carter,dennis.carter@hotmail.com,Male,69,153,121,Sedentary,3,9,3,5
28647,False,Eric Martinez,eric.martinez@gmail.com,Male,30,183,138,Sedentary,4,8,6,8
28648,False,Christopher Young,christopher.young@yahoo.com,Other,25,168,147,Sedentary,4,2,2,1
28649,True,Rebecca Davis,rebecca.davis@hotmail.com,Female,51,185,92,Moderately Active,1,4,1,10
28650,True,Kevin Thomas,kevin.thomas@example.com,Other,47,184,67,Moderately Active,3,6,5,10
28651,False,Robert Lee,robert.lee@hotmail.com,Male,34,171,127,Sedentary,2,1,4,7
28652,True,Elizabeth Gonzalez,elizabeth.gonzalez@hotmail.com,Male,47,168,147,Very Active,1,4,4,3
28653,False,Rachel Johnson,rachel.johnson@hotmail.com,Male,58,182,92,Sedentary,2,7,7,4
28654,False,Christine Garcia,christine.garcia@yahoo.com,Female,66,178,135,Active,3,1,7,7
28655,True,Amy Gonzalez,amy.gonzalez@yahoo.com,Male,44,189,68,Active,2,4,7,6
28656,False,Cynthia Hill,cynthia.hill@yahoo.com,Other,38,173,83,Very Active,10,9,2,9
28657,True,Daniel Campbell,daniel.campbell@hotmail.com,Female,19,193,85,Sedentary,2,7,9,4
28658,True,Emily Gonzalez,emily.gonzalez@gmail.com,Female,24,163,107,Sedentary,10,10,6,5
28659,True,Raymond White,raymond.white@yahoo.com,Other,46,196,81,Active,9,4,9,3
28660,False,Sharon Davis,sharon.davis@hotmail.com,Other,63,159,132,Active,4,3,1,4
28661,False,Paul Lopez,paul.lopez@yahoo.com,Other,34,160,95,Active,2,10,5,2
28662,True,Matthew Davis,matthew.davis@gmail.com,Female,61,155,50,Moderately Active,4,6,2,5
28663,False,Patrick Carter,patrick.carter@hotmail.com,Female,68,173,103,Active,4,5,3,9
28664,True,Angela Walker,angela.walker@yahoo.com,Male,38,166,67,Very Active,7,2,9,8
28665,False,Emily Smith,emily.smith@yahoo.com,Female,27,175,116,Moderately Active,6,2,10,5
28666,False,Pamela Anderson,pamela.anderson@yahoo.com,Male,24,163,118,Very Active,4,6,2,10
28667,True,Kimberly Flores,kimberly.flores@yahoo.com,Female,29,189,106,Active,4,10,4,7
28668,False,John Thomas,john.thomas@gmail.com,Male,41,174,98,Very Active,6,5,10,8
28669,True,David Green,david.green@gmail.com,Female,21,156,54,Very Active,10,9,8,6
28670,False,Anna Nguyen,anna.nguyen@hotmail.com,Other,60,186,76,Active,5,6,1,2
28671,True,Kimberly Thomas,kimberly.thomas@hotmail.com,Male,25,166,96,Moderately Active,2,1,5,10
28672,True,Patricia Perez,patricia.perez@hotmail.com,Other,30,160,83,Active,3,6,3,9
28673,True,Amy White,amy.white@example.com,Other,25,181,142,Moderately Active,6,3,4,4
28674,False,Virginia Davis,virginia.davis@hotmail.com,Male,43,176,53,Active,10,7,10,6
28675,True,Daniel Martinez,daniel.martinez@example.com,Female,35,164,140,Moderately Active,7,4,9,3
28676,False,Jeffrey Allen,jeffrey.allen@yahoo.com,Female,47,159,138,Moderately Active,1,4,2,4
28677,False,Melissa Williams,melissa.williams@hotmail.com,Male,31,157,98,Active,9,7,6,1
28678,True,Helen Jones,helen.jones@yahoo.com,Female,26,194,123,Moderately Active,7,6,3,3
28679,True,Gary Walker,gary.walker@yahoo.com,Female,58,153,114,Active,10,5,10,5
28680,False,Stephanie Robinson,stephanie.robinson@hotmail.com,Other,43,168,101,Moderately Active,10,8,6,1
28681,True,Stephanie Lee,stephanie.lee@yahoo.com,Other,32,177,120,Very Active,10,3,8,2
28682,False,Mark Hall,mark.hall@example.com,Other,29,199,53,Moderately Active,6,1,2,6
28683,False,Richard Williams,richard.williams@example.com,Female,51,166,65,Active,4,7,4,10
28684,True,Patrick Allen,patrick.allen@hotmail.com,Male,36,188,85,Sedentary,10,6,9,6
28685,True,Patrick Ramirez,patrick.ramirez@yahoo.com,Male,57,179,128,Moderately Active,3,1,2,6
28686,False,Jeffrey Nelson,jeffrey.nelson@gmail.com,Female,49,193,130,Sedentary,1,7,7,2
28687,False,Richard Torres,richard.torres@yahoo.com,Other,46,152,82,Very Active,7,6,9,6
28688,True,Ryan Wright,ryan.wright@example.com,Other,56,152,127,Sedentary,5,9,2,9
28689,False,Jack Hall,jack.hall@gmail.com,Male,47,161,59,Moderately Active,5,3,7,1
28690,True,Gary Williams,gary.williams@yahoo.com,Other,64,183,99,Moderately Active,7,2,3,3
28691,False,Justin Mitchell,justin.mitchell@hotmail.com,Male,37,190,88,Very Active,7,7,8,2
28692,True,Paul Williams,paul.williams@hotmail.com,Female,34,199,107,Sedentary,9,2,5,8
28693,False,Kimberly Garcia,kimberly.garcia@yahoo.com,Male,26,181,100,Moderately Active,1,7,5,4
28694,False,Sandra Hill,sandra.hill@gmail.com,Other,40,164,95,Sedentary,1,3,9,9
28695,True,Samuel Carter,samuel.carter@hotmail.com,Female,32,190,110,Very Active,6,4,7,8
28696,False,Patricia Lewis,patricia.lewis@yahoo.com,Male,39,172,129,Moderately Active,6,5,3,6
28697,False,Stephen Perez,stephen.perez@hotmail.com,Other,24,195,64,Very Active,2,8,5,2
28698,True,Nicholas Wright,nicholas.wright@example.com,Female,39,159,101,Sedentary,2,1,7,2
28699,False,Laura Hall,laura.hall@gmail.com,Other,29,177,51,Very Active,5,9,8,4
28700,False,Paul Smith,paul.smith@yahoo.com,Male,64,168,100,Sedentary,1,10,4,5
28701,False,Rachel White,rachel.white@example.com,Male,29,197,106,Moderately Active,6,2,2,3
28702,False,Edward Martinez,edward.martinez@yahoo.com,Female,67,173,117,Very Active,8,8,3,8
28703,False,Kathleen Miller,kathleen.miller@yahoo.com,Male,37,195,104,Moderately Active,1,7,5,8
28704,False,Linda Flores,linda.flores@hotmail.com,Female,34,185,126,Active,5,7,10,7
28705,True,Jonathan Smith,jonathan.smith@example.com,Other,69,195,84,Very Active,3,2,7,3
28706,False,Matthew Hernandez,matthew.hernandez@yahoo.com,Female,24,180,50,Very Active,4,6,5,2
28707,True,Cynthia Jones,cynthia.jones@example.com,Other,18,167,130,Sedentary,4,5,7,6
28708,True,Justin King,justin.king@hotmail.com,Other,40,157,133,Moderately Active,8,3,4,6
28709,True,Rebecca Green,rebecca.green@yahoo.com,Male,48,189,135,Active,8,10,1,2
28710,False,Brian Hall,brian.hall@gmail.com,Other,54,171,53,Sedentary,4,5,1,8
28711,True,Elizabeth Brown,elizabeth.brown@yahoo.com,Other,52,153,81,Very Active,1,4,2,4
28712,True,Margaret Sanchez,margaret.sanchez@example.com,Other,65,192,93,Very Active,4,7,9,1
28713,True,Karen Mitchell,karen.mitchell@hotmail.com,Other,40,152,119,Sedentary,5,5,3,8
28714,True,Amy Perez,amy.perez@example.com,Female,37,181,59,Active,1,5,6,7
28715,False,Christopher Wright,christopher.wright@hotmail.com,Male,21,175,60,Sedentary,9,3,8,1
28716,True,Sarah Davis,sarah.davis@yahoo.com,Male,67,162,133,Moderately Active,2,5,7,6
28717,True,Edward Perez,edward.perez@yahoo.com,Female,58,174,132,Sedentary,9,1,4,6
28718,True,Angela Clark,angela.clark@yahoo.com,Male,18,174,50,Sedentary,7,9,3,9
28719,False,Pamela Scott,pamela.scott@gmail.com,Male,44,153,73,Active,2,4,10,9
28720,True,Jeffrey Lopez,jeffrey.lopez@yahoo.com,Female,30,162,125,Active,3,5,1,6
28721,False,Timothy Jones,timothy.jones@example.com,Male,48,160,77,Active,8,4,1,8
28722,False,Paul Nguyen,paul.nguyen@hotmail.com,Female,40,193,146,Active,6,4,8,1
28723,True,Susan Torres,susan.torres@hotmail.com,Female,38,178,59,Sedentary,1,2,7,2
28724,False,Sarah Ramirez,sarah.ramirez@yahoo.com,Male,37,192,117,Very Active,7,5,10,8
28725,True,Laura Taylor,laura.taylor@yahoo.com,Other,61,179,83,Active,10,4,7,1
28726,True,Scott Taylor,scott.taylor@hotmail.com,Female,35,170,131,Sedentary,4,8,8,1
28727,False,Andrew Miller,andrew.miller@example.com,Male,19,166,101,Very Active,8,9,4,4
28728,False,Gregory Wright,gregory.wright@yahoo.com,Male,29,161,131,Active,4,10,9,8
28729,True,Samuel Anderson,samuel.anderson@yahoo.com,Male,67,169,137,Sedentary,10,8,5,7
28730,False,Matthew Young,matthew.young@hotmail.com,Female,25,154,107,Moderately Active,8,9,7,9
28731,False,Daniel Clark,daniel.clark@hotmail.com,Male,48,180,101,Sedentary,8,8,10,9
28732,False,Deborah Scott,deborah.scott@gmail.com,Female,50,180,107,Active,8,6,8,5
28733,False,Lisa Johnson,lisa.johnson@gmail.com,Female,31,150,60,Moderately Active,10,5,5,4
28734,True,Justin Flores,justin.flores@hotmail.com,Female,34,160,61,Sedentary,3,5,10,9
28735,False,Gregory Clark,gregory.clark@example.com,Other,54,182,140,Sedentary,9,9,10,5
28736,False,Scott Adams,scott.adams@hotmail.com,Other,30,175,103,Active,1,2,4,8
28737,False,Rachel Robinson,rachel.robinson@hotmail.com,Male,21,169,149,Active,7,1,3,3
28738,False,Jacob Mitchell,jacob.mitchell@yahoo.com,Male,31,178,86,Moderately Active,6,9,3,8
28739,False,Melissa Lee,melissa.lee@example.com,Other,44,179,99,Very Active,2,4,1,9
28740,False,Joshua Jackson,joshua.jackson@example.com,Male,55,167,107,Moderately Active,2,1,4,3
28741,True,Brandon Garcia,brandon.garcia@gmail.com,Other,63,181,145,Sedentary,7,7,7,1
28742,False,Cynthia Lopez,cynthia.lopez@hotmail.com,Female,24,155,52,Sedentary,5,9,4,5
28743,False,Brian Lee,brian.lee@hotmail.com,Other,54,156,54,Sedentary,9,10,6,1
28744,True,Brian Harris,brian.harris@gmail.com,Other,49,158,130,Active,8,10,10,10
28745,False,James Williams,james.williams@gmail.com,Other,51,178,114,Active,6,10,5,8
28746,True,Joseph Lee,joseph.lee@hotmail.com,Other,44,163,67,Moderately Active,5,8,9,7
28747,False,Anthony Lopez,anthony.lopez@yahoo.com,Female,59,165,59,Active,2,3,9,9
28748,True,Carol Gonzalez,carol.gonzalez@gmail.com,Other,19,199,143,Sedentary,6,1,7,1
28749,False,Mary Martin,mary.martin@yahoo.com,Female,43,161,125,Active,5,1,7,6
28750,True,Andrew Campbell,andrew.campbell@gmail.com,Male,33,177,84,Very Active,3,3,3,4
28751,True,Kenneth Thomas,kenneth.thomas@gmail.com,Other,68,162,107,Active,7,6,8,1
28752,True,Betty Mitchell,betty.mitchell@example.com,Male,29,179,78,Very Active,1,9,2,7
28753,True,Anna Gonzalez,anna.gonzalez@hotmail.com,Male,44,168,80,Sedentary,10,8,1,1
28754,True,William Nguyen,william.nguyen@yahoo.com,Other,30,158,99,Moderately Active,4,6,7,8
28755,False,Sharon Taylor,sharon.taylor@example.com,Male,67,169,142,Sedentary,5,4,2,7
28756,True,Timothy King,timothy.king@gmail.com,Other,58,194,63,Sedentary,3,1,4,5
28757,True,Stephanie Rivera,stephanie.rivera@gmail.com,Male,43,194,88,Very Active,1,4,8,4
28758,True,Susan Ramirez,susan.ramirez@example.com,Other,33,178,67,Very Active,1,1,1,5
28759,False,Melissa Williams,melissa.williams@yahoo.com,Male,43,159,75,Active,1,3,1,10
28760,True,Virginia Clark,virginia.clark@hotmail.com,Male,52,170,73,Active,10,4,2,3
28761,False,Melissa Hernandez,melissa.hernandez@hotmail.com,Male,68,154,126,Moderately Active,7,3,4,1
28762,True,Steven Perez,steven.perez@gmail.com,Female,35,172,128,Very Active,7,6,7,3
28763,True,Christopher Williams,christopher.williams@example.com,Female,62,185,146,Active,8,9,3,10
28764,True,Ruth Flores,ruth.flores@example.com,Other,61,189,82,Sedentary,9,4,1,3
28765,False,Robert Jackson,robert.jackson@gmail.com,Female,41,159,104,Sedentary,9,9,1,6
28766,True,Jessica Nelson,jessica.nelson@yahoo.com,Male,23,193,69,Sedentary,4,10,4,7
28767,True,Sarah King,sarah.king@gmail.com,Female,30,154,132,Sedentary,7,6,9,1
28768,False,Sandra Thomas,sandra.thomas@gmail.com,Male,52,152,63,Active,5,9,8,9
28769,False,Amy Anderson,amy.anderson@yahoo.com,Male,59,194,117,Moderately Active,6,2,8,6
28770,False,Andrew Wilson,andrew.wilson@gmail.com,Male,56,187,138,Moderately Active,7,9,9,3
28771,False,Amanda Harris,amanda.harris@gmail.com,Male,68,199,66,Very Active,7,9,4,5
28772,False,James Scott,james.scott@hotmail.com,Other,20,172,93,Very Active,10,10,2,4
28773,False,Alexander Smith,alexander.smith@hotmail.com,Other,23,192,138,Moderately Active,5,5,3,9
28774,False,Jeffrey Roberts,jeffrey.roberts@example.com,Male,22,191,142,Very Active,4,4,1,1
28775,True,Barbara Baker,barbara.baker@yahoo.com,Female,64,152,52,Very Active,3,6,1,1
28776,False,Eric Moore,eric.moore@gmail.com,Female,38,167,88,Active,9,7,7,5
28777,False,Joseph Wilson,joseph.wilson@yahoo.com,Other,25,161,71,Moderately Active,1,7,1,9
28778,False,Nancy Torres,nancy.torres@yahoo.com,Other,66,194,61,Moderately Active,8,1,9,10
28779,True,Jason Brown,jason.brown@gmail.com,Other,58,164,88,Moderately Active,1,2,9,3
28780,False,Helen Mitchell,helen.mitchell@example.com,Male,33,173,138,Very Active,7,10,7,7
28781,True,Edward Allen,edward.allen@yahoo.com,Female,47,186,121,Sedentary,5,2,2,3
28782,True,Mark Moore,mark.moore@example.com,Male,35,166,146,Active,10,1,10,8
28783,True,Michael Baker,michael.baker@example.com,Male,20,186,75,Active,2,5,1,3
28784,True,Sarah Hill,sarah.hill@gmail.com,Other,52,188,69,Very Active,9,9,6,7
28785,True,Anna Perez,anna.perez@example.com,Female,51,150,112,Active,4,1,3,3
28786,False,Elizabeth Thomas,elizabeth.thomas@hotmail.com,Other,37,195,66,Sedentary,4,4,10,6
28787,True,Sarah Nelson,sarah.nelson@yahoo.com,Male,68,163,104,Very Active,1,6,8,8
28788,False,Mary Garcia,mary.garcia@example.com,Male,20,182,118,Very Active,4,9,6,10
28789,False,Paul Ramirez,paul.ramirez@hotmail.com,Male,36,187,99,Very Active,3,1,1,1
28790,False,Elizabeth Anderson,elizabeth.anderson@yahoo.com,Other,58,168,62,Very Active,6,4,8,5
28791,False,Ashley Clark,ashley.clark@yahoo.com,Male,40,198,64,Very Active,7,3,5,5
28792,True,Sarah Sanchez,sarah.sanchez@yahoo.com,Male,27,174,100,Sedentary,1,2,5,4
28793,True,Kimberly Young,kimberly.young@yahoo.com,Other,27,151,97,Active,1,2,7,7
28794,True,James Miller,james.miller@example.com,Other,39,183,64,Sedentary,7,7,5,3
28795,False,Rachel Garcia,rachel.garcia@yahoo.com,Female,68,186,129,Sedentary,1,8,4,4
28796,False,Donna King,donna.king@hotmail.com,Female,64,166,83,Active,2,6,7,4
28797,False,Jonathan Hall,jonathan.hall@hotmail.com,Female,27,193,148,Moderately Active,9,3,5,5
28798,False,Andrew Thomas,andrew.thomas@yahoo.com,Other,50,187,80,Very Active,5,5,10,8
28799,False,Cynthia Moore,cynthia.moore@hotmail.com,Female,40,184,128,Moderately Active,8,1,6,7
28800,False,Joshua Garcia,joshua.garcia@gmail.com,Female,25,172,129,Sedentary,4,6,10,5
28801,True,Lisa Hill,lisa.hill@gmail.com,Male,28,198,60,Very Active,6,8,3,10
28802,True,Anna Young,anna.young@example.com,Male,65,178,100,Moderately Active,9,5,4,6
28803,False,Amy Martin,amy.martin@hotmail.com,Other,67,194,57,Active,4,3,5,3
28804,True,Dorothy Young,dorothy.young@example.com,Other,58,199,129,Very Active,8,3,5,8
28805,True,Virginia Johnson,virginia.johnson@gmail.com,Female,40,170,91,Sedentary,7,6,7,6
28806,True,Matthew Brown,matthew.brown@hotmail.com,Female,26,173,98,Very Active,3,3,10,10
28807,True,Barbara Thomas,barbara.thomas@yahoo.com,Female,57,159,55,Sedentary,1,6,9,2
28808,False,Samantha Nguyen,samantha.nguyen@example.com,Female,30,194,75,Active,1,10,9,3
28809,False,Jason Davis,jason.davis@yahoo.com,Male,30,174,97,Moderately Active,1,1,3,3
28810,False,Ashley Lopez,ashley.lopez@hotmail.com,Other,51,181,118,Moderately Active,3,10,10,2
28811,False,David Young,david.young@example.com,Male,19,179,97,Moderately Active,9,6,6,2
28812,False,Margaret Thomas,margaret.thomas@hotmail.com,Male,33,172,135,Moderately Active,2,10,7,6
28813,True,Deborah Green,deborah.green@example.com,Male,66,187,75,Sedentary,9,10,10,5
28814,True,Sharon Campbell,sharon.campbell@gmail.com,Male,55,161,66,Sedentary,1,4,7,10
28815,False,Kimberly Carter,kimberly.carter@gmail.com,Male,66,171,84,Moderately Active,6,5,6,1
28816,True,David Baker,david.baker@example.com,Female,35,158,99,Sedentary,9,1,5,7
28817,True,Joseph Taylor,joseph.taylor@hotmail.com,Female,60,163,87,Moderately Active,4,9,9,2
28818,False,Ronald Anderson,ronald.anderson@example.com,Other,25,174,58,Very Active,1,3,2,6
28819,True,Michael Robinson,michael.robinson@yahoo.com,Male,52,173,74,Very Active,5,8,1,6
28820,True,Samantha Baker,samantha.baker@hotmail.com,Female,43,179,93,Moderately Active,10,4,10,4
28821,True,Samantha Anderson,samantha.anderson@gmail.com,Female,53,155,120,Sedentary,5,7,10,8
28822,False,Amy Ramirez,amy.ramirez@gmail.com,Male,22,160,116,Moderately Active,10,6,10,10
28823,True,Amanda Lee,amanda.lee@hotmail.com,Female,20,181,120,Moderately Active,10,6,5,3
28824,True,Jessica Smith,jessica.smith@example.com,Female,67,151,85,Moderately Active,3,6,4,3
28825,True,Timothy Moore,timothy.moore@example.com,Female,45,165,141,Sedentary,9,2,9,4
28826,True,Justin Thompson,justin.thompson@yahoo.com,Other,33,184,95,Very Active,8,8,3,1
28827,True,Justin Davis,justin.davis@yahoo.com,Other,56,152,95,Very Active,8,3,5,4
28828,True,Susan White,susan.white@hotmail.com,Male,26,180,93,Very Active,1,4,9,4
28829,False,Debra Nelson,debra.nelson@yahoo.com,Male,49,196,102,Sedentary,5,3,6,8
28830,True,Brandon Anderson,brandon.anderson@example.com,Male,39,172,134,Very Active,4,1,7,9
28831,True,Christopher Lewis,christopher.lewis@yahoo.com,Female,61,172,64,Moderately Active,9,9,8,4
28832,True,Michelle Hill,michelle.hill@gmail.com,Female,43,151,79,Active,8,6,5,2
28833,True,Andrew Mitchell,andrew.mitchell@hotmail.com,Male,20,165,136,Sedentary,6,1,5,8
28834,False,Barbara Miller,barbara.miller@example.com,Male,50,158,100,Sedentary,8,2,4,4
28835,False,Samantha Campbell,samantha.campbell@gmail.com,Male,51,172,71,Very Active,4,10,7,9
28836,False,Kimberly Lewis,kimberly.lewis@example.com,Male,64,159,81,Active,10,10,9,4
28837,False,Alexander Robinson,alexander.robinson@hotmail.com,Female,53,158,87,Moderately Active,2,4,5,10
28838,False,Melissa Campbell,melissa.campbell@example.com,Female,42,164,92,Moderately Active,4,3,10,8
28839,False,Cynthia Roberts,cynthia.roberts@gmail.com,Other,54,161,93,Active,7,6,1,3
28840,True,Daniel Jones,daniel.jones@example.com,Male,31,196,131,Active,9,7,10,4
28841,False,Jack Lopez,jack.lopez@yahoo.com,Female,52,188,73,Moderately Active,4,1,2,10
28842,True,Amy Nelson,amy.nelson@gmail.com,Female,37,178,81,Very Active,10,1,9,1
28843,False,Thomas Young,thomas.young@yahoo.com,Male,21,159,136,Moderately Active,10,5,2,10
28844,False,Margaret Nelson,margaret.nelson@yahoo.com,Female,22,167,89,Very Active,5,3,1,8
28845,False,Jonathan Campbell,jonathan.campbell@hotmail.com,Female,61,169,143,Active,3,1,2,3
28846,True,Shirley Rodriguez,shirley.rodriguez@example.com,Other,53,182,81,Active,6,1,8,2
28847,False,Sandra Garcia,sandra.garcia@yahoo.com,Female,26,194,117,Moderately Active,4,1,9,8
28848,False,John King,john.king@gmail.com,Other,45,157,142,Active,9,8,10,7
28849,True,Joshua Miller,joshua.miller@gmail.com,Female,40,165,69,Active,5,9,3,6
28850,True,Ruth Brown,ruth.brown@hotmail.com,Other,67,173,76,Sedentary,7,8,4,8
28851,True,Debra White,debra.white@hotmail.com,Female,42,179,144,Moderately Active,1,5,6,8
28852,False,Richard Harris,richard.harris@hotmail.com,Female,60,159,137,Very Active,5,6,3,5
28853,False,Shirley Thompson,shirley.thompson@yahoo.com,Male,18,195,83,Active,10,8,5,5
28854,True,Christine Allen,christine.allen@yahoo.com,Other,67,175,61,Active,10,3,8,7
28855,True,Patricia Taylor,patricia.taylor@yahoo.com,Female,22,161,116,Very Active,3,10,8,6
28856,False,Catherine Allen,catherine.allen@example.com,Female,26,186,60,Active,5,6,9,4
28857,True,Mary Campbell,mary.campbell@gmail.com,Other,42,167,110,Sedentary,9,6,8,5
28858,False,Amanda Adams,amanda.adams@yahoo.com,Female,66,197,133,Moderately Active,7,3,2,10
28859,False,Anthony Jackson,anthony.jackson@example.com,Female,52,198,132,Moderately Active,5,5,3,8
